"Region","PHI","Barangay","Disease","No. of Cases","MW"
"6","ANTIQUE","INGWAN-BATANGAN","Dengue","10","23"
"6","ANTIQUE","PIAPI II","Dengue","4","23"
"6","ANTIQUE","PIAPI III","Dengue","3","23"
"6","ANTIQUE","VILLAVERT-JIMENEZ","Dengue","8","23"
"6","ANTIQUE","LINDERO","Dengue","4","23"
"6","ANTIQUE","LA RIOJA","Dengue","7","23"
"6","ANTIQUE","MAGSAYSAY","Dengue","3","23"
"6","ANTIQUE","SAMALAGUE","Dengue","3","23"
"6","ANTIQUE","ATABAY","Dengue","4","23"
"6","ANTIQUE","BADIANG","Dengue","5","23"
"6","ANTIQUE","INABASAN","Dengue","3","23"
"6","ANTIQUE","MAYBATO NORTE","Dengue","12","23"
"6","ANTIQUE","MAYBATO SUR","Dengue","4","23"
"6","ANTIQUE","SAN FERNANDO","Dengue","6","23"
"6","ANTIQUE","SAN PEDRO","Dengue","4","23"
"6","ANTIQUE","BARANGBANG","Dengue","5","23"
"6","ANTIQUE","SINUNDOLAN","Dengue","3","23"
"6","ANTIQUE","ABIERA","Dengue","4","23"
"6","ANTIQUE","BACALAN","Dengue","4","23"
"6","ANTIQUE","POBLACION","Dengue","3","23"
"6","ANTIQUE","BONTOL","Dengue","3","23"
"6","ANTIQUE","DISTRICT III (POB.)","Dengue","6","23"
"6","ANTIQUE","DISTRICT IV (POB.)","Dengue","6","23"
"6","ANTIQUE","PIS-ANAN","Dengue","9","23"
"6","ANTIQUE","SAN JUAN","Dengue","3","23"
"6","ANTIQUE","MALABOR","Dengue","7","23"
"6","ANTIQUE","ABACA","Dengue","11","23"
"6","ANTIQUE","ATABAY","Dengue","4","23"
"6","ANTIQUE","CATO-OGAN","Dengue","3","23"
"6","ANTIQUE","IGBALOGO","Dengue","3","23"
"6","ANTIQUE","POBLACION NORTE","Dengue","8","23"
"6","ANTIQUE","BULUANGAN I","Dengue","6","23"
"6","ANTIQUE","PANDANAN","Dengue","5","23"
"6","ANTIQUE","TAKAS (POB.)","Dengue","5","23"
"6","ANTIQUE","UBOS (POB.)","Dengue","4","23"
"6","GUIMARAS","SAN ROQUE","Dengue","3","23"
"6","GUIMARAS","SAN MIGUEL","Dengue","4","23"
"6","GUIMARAS","SANTA TERESA","Dengue","3","23"
"6","GUIMARAS","SAN ENRIQUE (LEBAS)","Dengue","3","23"
"6","GUIMARAS","SUCLARAN","Dengue","3","23"
"6","ILOILO","BANGUIT","Dengue","3","23"
"6","ILOILO","NALUMSAN","Dengue","3","23"
"6","ILOILO","BOLILAO","Dengue","3","23"
"6","ILOILO","TALUSAN","Dengue","3","23"
"6","ILOILO","TACUYONG NORTE","Dengue","3","23"
"6","ILOILO","BATUAN ILAUD","Dengue","5","23"
"6","ILOILO","CANSILAYAN","Dengue","3","23"
"6","ILOILO","GUIBUANGAN","Dengue","5","23"
"6","ILOILO","IGANG","Dengue","3","23"
"6","ILOILO","LAWIGAN","Dengue","5","23"
"6","ILOILO","BALIBAGAN OESTE","Dengue","3","23"
"6","ILOILO","PASIG","Dengue","3","23"
"6","ILOILO","ILAWOD POBLACION","Dengue","3","23"
"6","ILOILO CITY","CUBAY","Dengue","3","23"
"6","ILOILO CITY","SANTO NIÑO NORTE","Dengue","3","23"
"6","ILOILO CITY","SOUTH SAN JOSE","Dengue","3","23"
"6","ILOILO CITY","TABUC SUBA (JARO)","Dengue","4","23"
"7","BOHOL","MADUA SUR","Dengue","3","23"
"7","BOHOL","BOTOC ORIENTAL","Dengue","4","23"
"7","BOHOL","POBLACION","Dengue","3","23"
"7","BOHOL","SAN JOSE","Dengue","3","23"
"7","BOHOL","SAN ROQUE","Dengue","4","23"
"7","CEBU","LAGTANG","Dengue","3","23"
"7","CEBU","MAÑO","Dengue","3","23"
"7","CEBU CITY","GUADALUPE","Dengue","3","23"
"7","CEBU CITY","SAMBAG II (POB.)","Dengue","3","23"
"7","LAPU-LAPU CITY (OPON)","BASAK","Dengue","3","23"
"7","LAPU-LAPU CITY (OPON)","MACTAN","Dengue","3","23"
"7","MANDAUE CITY","CANDUMAN","Dengue","3","23"
"7","MANDAUE CITY","SUBANGDAKU","Dengue","3","23"
"8","SAMAR (WESTERN SAMAR)","MAULONG","Dengue","3","23"
"8","SAMAR (WESTERN SAMAR)","SOCORRO","Dengue","3","23"
"8","SAMAR (WESTERN SAMAR)","NAPALISAN","Dengue","3","23"
"8","SAMAR (WESTERN SAMAR)","CAN-APONTE","Dengue","3","23"
"9","CITY OF ISABELA","AGUADA","Dengue","3","23"
"9","CITY OF ISABELA","KAPATAGAN GRANDE","Dengue","3","23"
"9","CITY OF ISABELA","KAUMPURNAH ZONE I","Dengue","4","23"
"9","CITY OF ISABELA","LANOTE","Dengue","3","23"
"9","CITY OF ISABELA","MENZI","Dengue","4","23"
"9","CITY OF ISABELA","SUMAGDANG","Dengue","5","23"
"9","CITY OF ISABELA","TABIAWAN","Dengue","3","23"
"9","ZAMBOANGA CITY","CALARIAN","Dengue","4","23"
"9","ZAMBOANGA CITY","LABUAN","Dengue","3","23"
"9","ZAMBOANGA CITY","MAMPANG","Dengue","4","23"
"9","ZAMBOANGA CITY","PASONANCA","Dengue","5","23"
"9","ZAMBOANGA CITY","SAN ROQUE","Dengue","3","23"
"9","ZAMBOANGA CITY","SINUNOC","Dengue","4","23"
"9","ZAMBOANGA DEL NORTE","GALAS","Dengue","6","23"
"9","ZAMBOANGA DEL NORTE","MINAOG","Dengue","4","23"
"9","ZAMBOANGA DEL NORTE","SAN ANTONIO","Dengue","4","23"
"9","ZAMBOANGA DEL SUR","ACAD","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","DITULAN","Dengue","8","23"
"9","ZAMBOANGA DEL SUR","LOWER LANDING","Dengue","5","23"
"9","ZAMBOANGA DEL SUR","UPPER LANDING","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","8","23"
"9","ZAMBOANGA DEL SUR","ALEGRIA","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","BALANGASAN (POB.)","Dengue","7","23"
"9","ZAMBOANGA DEL SUR","BANALE","Dengue","5","23"
"9","ZAMBOANGA DEL SUR","BUENAVISTA","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","DANLUGAN","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","DAO","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","LENIENZA","Dengue","5","23"
"9","ZAMBOANGA DEL SUR","NAPOLAN","Dengue","8","23"
"9","ZAMBOANGA DEL SUR","SAN JOSE (POB.)","Dengue","5","23"
"9","ZAMBOANGA DEL SUR","SAN PEDRO (POB.)","Dengue","6","23"
"9","ZAMBOANGA DEL SUR","SANTO NIÑO","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","TIGUMA","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","POBLACION (PITOGO)","Dengue","3","23"
"9","ZAMBOANGA DEL SUR","LUY-A","Dengue","4","23"
"9","ZAMBOANGA SIBUGAY","LUTIMAN","Dengue","3","23"
"9","ZAMBOANGA SIBUGAY","POBLACION","Dengue","5","23"
"9","ZAMBOANGA SIBUGAY","DATU PANAS","Dengue","4","23"
"9","ZAMBOANGA SIBUGAY","POBLACION","Dengue","3","23"
"9","ZAMBOANGA SIBUGAY","POBLACION","Dengue","4","23"
"9","ZAMBOANGA SIBUGAY","CALIRAN","Dengue","5","23"
"9","ZAMBOANGA SIBUGAY","POBLACION (PAYAO)","Dengue","6","23"
"10","BUKIDNON","CASISANG","Dengue","5","23"
"10","BUKIDNON","BATANGAN","Dengue","7","23"
"10","BUKIDNON","KAHAPUNAN","Dengue","4","23"
"10","BUKIDNON","LALIGAN","Dengue","7","23"
"10","BUKIDNON","LUMBO","Dengue","9","23"
"10","BUKIDNON","LUROGAN","Dengue","3","23"
"10","BUKIDNON","MT. NEBO","Dengue","3","23"
"10","BUKIDNON","POBLACION","Dengue","12","23"
"10","BUKIDNON","SUGOD","Dengue","3","23"
"10","BUKIDNON","TONGANTONGAN","Dengue","4","23"
"10","BUKIDNON","BUYOT","Dengue","5","23"
"10","BUKIDNON","SAN NICOLAS (BANBAN)","Dengue","3","23"
"10","BUKIDNON","POBLACION","Dengue","3","23"
"10","BUKIDNON","NINOY AQUINO","Dengue","6","23"
"10","BUKIDNON","ALANIB","Dengue","3","23"
"10","BUKIDNON","SANTA FE","Dengue","3","23"
"10","BUKIDNON","DAMILAG","Dengue","3","23"
"10","BUKIDNON","DANGGAWAN","Dengue","5","23"
"10","BUKIDNON","DOLOGON","Dengue","4","23"
"10","BUKIDNON","SOUTH POBLACION","Dengue","3","23"
"10","BUKIDNON","BACUSANON","Dengue","3","23"
"10","BUKIDNON","POBLACION","Dengue","4","23"
"10","BUKIDNON","BUTONG","Dengue","7","23"
"10","BUKIDNON","SALAWAGAN","Dengue","5","23"
"10","BUKIDNON","KISOLON","Dengue","4","23"
"10","CAGAYAN DE ORO CITY","BUGO","Dengue","7","23"
"10","CAGAYAN DE ORO CITY","BULUA","Dengue","6","23"
"10","CAGAYAN DE ORO CITY","CARMEN","Dengue","7","23"
"10","CAGAYAN DE ORO CITY","LUMBIA","Dengue","8","23"
"10","ILIGAN CITY","DALIPUGA","Dengue","4","23"
"10","ILIGAN CITY","LUINAB","Dengue","4","23"
"10","ILIGAN CITY","SANTIAGO","Dengue","3","23"
"10","ILIGAN CITY","TAMBACAN","Dengue","3","23"
"10","ILIGAN CITY","TUBOD","Dengue","8","23"
"10","LANAO DEL NORTE","POBLACION EAST","Dengue","4","23"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","23"
"10","LANAO DEL NORTE","SAN VICENTE","Dengue","3","23"
"10","LANAO DEL NORTE","SANTO TOMAS","Dengue","4","23"
"10","LANAO DEL NORTE","LIBERTAD","Dengue","3","23"
"10","LANAO DEL NORTE","ABAGA","Dengue","7","23"
"10","LANAO DEL NORTE","MARANDING","Dengue","6","23"
"10","LANAO DEL NORTE","REBE","Dengue","9","23"
"10","LANAO DEL NORTE","MATAMPAY","Dengue","3","23"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","23"
"10","LANAO DEL NORTE","PADIANAN","Dengue","8","23"
"10","LANAO DEL NORTE","MALINGAO","Dengue","4","23"
"10","LANAO DEL NORTE","PIGCARANGAN","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","CASUSAN","Dengue","5","23"
"10","MISAMIS OCCIDENTAL","LUMBAYAO","Dengue","4","23"
"10","MISAMIS OCCIDENTAL","BUTUAY","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","PALILAN","Dengue","4","23"
"10","MISAMIS OCCIDENTAL","EASTERN POBLACION","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","PUNTOD","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","LOBOC LOWER","Dengue","4","23"
"10","MISAMIS OCCIDENTAL","BANADERO (POB.)","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","BAYBAY TRIUNFO","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","CALABAYAN","Dengue","4","23"
"10","MISAMIS OCCIDENTAL","CARMEN (MISAMIS ANNEX)","Dengue","7","23"
"10","MISAMIS OCCIDENTAL","LAM-AN","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","MALAUBANG","Dengue","4","23"
"10","MISAMIS OCCIDENTAL","SAN ANTONIO","Dengue","7","23"
"10","MISAMIS OCCIDENTAL","TINAGO","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","SAN ROQUE","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","PANALSALAN","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","SANTA CRUZ","Dengue","3","23"
"10","MISAMIS OCCIDENTAL","SOUTHERN POBLACION","Dengue","4","23"
"10","MISAMIS OCCIDENTAL","GARANG","Dengue","8","23"
"10","MISAMIS OCCIDENTAL","BARRA","Dengue","3","23"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","3","23"
"10","MISAMIS ORIENTAL","BARANGAY 18-A (POB.)","Dengue","4","23"
"10","MISAMIS ORIENTAL","CONSUELO","Dengue","4","23"
"10","MISAMIS ORIENTAL","SANTA ANA","Dengue","3","23"
"11","DAVAO CITY","ALEJANDRA NAVARRO (LASANG)","Dengue","3","23"
"11","DAVAO CITY","BARANGAY 19-B (POB.)","Dengue","3","23"
"11","DAVAO CITY","BUCANA","Dengue","7","23"
"11","DAVAO CITY","BUHANGIN (POB.)","Dengue","7","23"
"11","DAVAO CITY","CABANTIAN","Dengue","4","23"
"11","DAVAO CITY","CALINAN (POB.)","Dengue","4","23"
"11","DAVAO CITY","CATALUNAN GRANDE","Dengue","7","23"
"11","DAVAO CITY","CATALUNAN PEQUEÑO","Dengue","8","23"
"11","DAVAO CITY","CROSSING BAYABAS","Dengue","5","23"
"11","DAVAO CITY","MA-A","Dengue","5","23"
"11","DAVAO CITY","MARILOG","Dengue","4","23"
"11","DAVAO CITY","MATINA CROSSING","Dengue","4","23"
"11","DAVAO CITY","MINTAL","Dengue","7","23"
"11","DAVAO CITY","PANACAN","Dengue","9","23"
"11","DAVAO CITY","PAQUIBATO (POB.)","Dengue","6","23"
"11","DAVAO CITY","SANTO NIÑO","Dengue","3","23"
"11","DAVAO CITY","TALOMO (POB.)","Dengue","7","23"
"11","DAVAO CITY","TAMBOBONG","Dengue","5","23"
"11","DAVAO CITY","TAWAN-TAWAN","Dengue","3","23"
"11","DAVAO CITY","TIBUNGCO","Dengue","3","23"
"11","DAVAO CITY","TIGATTO","Dengue","4","23"
"11","DAVAO DE ORO","POBLACION","Dengue","10","23"
"11","DAVAO DE ORO","NEW LEYTE","Dengue","3","23"
"11","DAVAO DE ORO","MAPAWA","Dengue","3","23"
"11","DAVAO DE ORO","CASOON","Dengue","3","23"
"11","DAVAO DE ORO","NABOC","Dengue","3","23"
"11","DAVAO DE ORO","MAINIT","Dengue","3","23"
"11","DAVAO DE ORO","PANGUTOSAN","Dengue","3","23"
"11","DAVAO DE ORO","POBLACION","Dengue","5","23"
"11","DAVAO DE ORO","KINGKING (POB.)","Dengue","9","23"
"11","DAVAO DEL NORTE","CABAY-ANGAN","Dengue","5","23"
"11","DAVAO DEL NORTE","DUJALI","Dengue","3","23"
"11","DAVAO DEL NORTE","TANGLAW","Dengue","7","23"
"11","DAVAO DEL NORTE","ISING (POB.)","Dengue","9","23"
"11","DAVAO DEL NORTE","MAGSAYSAY","Dengue","3","23"
"11","DAVAO DEL NORTE","NEW CAMILING","Dengue","6","23"
"11","DAVAO DEL NORTE","STO. NIÑO","Dengue","3","23"
"11","DAVAO DEL NORTE","A. O. FLOIRENDO","Dengue","6","23"
"11","DAVAO DEL NORTE","CAGANGOHAN","Dengue","5","23"
"11","DAVAO DEL NORTE","GREDU (POB.)","Dengue","11","23"
"11","DAVAO DEL NORTE","LITTLE PANAY","Dengue","3","23"
"11","DAVAO DEL NORTE","NEW VISAYAS","Dengue","8","23"
"11","DAVAO DEL NORTE","SALVACION","Dengue","3","23"
"11","DAVAO DEL NORTE","SAN VICENTE","Dengue","4","23"
"11","DAVAO DEL NORTE","SOUTHERN DAVAO","Dengue","4","23"
"11","DAVAO DEL NORTE","TIBUNGOL","Dengue","3","23"
"11","DAVAO DEL NORTE","APOKON","Dengue","14","23"
"11","DAVAO DEL NORTE","BUSAON","Dengue","4","23"
"11","DAVAO DEL NORTE","CANOCOTAN","Dengue","5","23"
"11","DAVAO DEL NORTE","LA FILIPINA","Dengue","4","23"
"11","DAVAO DEL NORTE","MAGUGPO NORTH","Dengue","3","23"
"11","DAVAO DEL NORTE","MANKILAM","Dengue","7","23"
"11","DAVAO DEL NORTE","SAN MIGUEL (CAMP 4)","Dengue","6","23"
"11","DAVAO DEL NORTE","VISAYAN VILLAGE","Dengue","5","23"
"11","DAVAO DEL NORTE","GABUYAN","Dengue","4","23"
"11","DAVAO DEL NORTE","MANIKI (POBLACION)","Dengue","7","23"
"11","DAVAO DEL NORTE","TIBURCIA","Dengue","3","23"
"11","DAVAO DEL NORTE","ESPERANZA","Dengue","4","23"
"11","DAVAO DEL NORTE","TALOMO","Dengue","3","23"
"11","DAVAO DEL NORTE","TIBAL-OG (POB.)","Dengue","7","23"
"11","DAVAO DEL NORTE","SANTO NIÑO","Dengue","3","23"
"11","DAVAO DEL SUR","APLAYA","Dengue","7","23"
"11","DAVAO DEL SUR","COGON","Dengue","3","23"
"11","DAVAO DEL SUR","COLORADO","Dengue","7","23"
"11","DAVAO DEL SUR","DAWIS","Dengue","3","23"
"11","DAVAO DEL SUR","RUPARAN","Dengue","3","23"
"11","DAVAO DEL SUR","SAN MIGUEL (ODACA)","Dengue","3","23"
"11","DAVAO DEL SUR","TRES DE MAYO","Dengue","4","23"
"11","DAVAO DEL SUR","ZONE 1 (POB.)","Dengue","3","23"
"11","DAVAO DEL SUR","ZONE 3 (POB.)","Dengue","3","23"
"11","DAVAO DEL SUR","LANURO","Dengue","4","23"
"11","DAVAO DEL SUR","SINAYAWAN","Dengue","4","23"
"11","DAVAO DEL SUR","POBLACION","Dengue","3","23"
"11","DAVAO DEL SUR","NEW BACLAYON","Dengue","3","23"
"11","DAVAO DEL SUR","POBLACION","Dengue","3","23"
"11","DAVAO DEL SUR","NEW VISAYAS","Dengue","3","23"
"11","DAVAO DEL SUR","ASTORGA","Dengue","3","23"
"11","DAVAO DEL SUR","JOSE RIZAL","Dengue","3","23"
"11","DAVAO DEL SUR","ZONE III (POB.)","Dengue","3","23"
"11","DAVAO OCCIDENTAL","BALUNTAYA","Dengue","8","23"
"11","DAVAO OCCIDENTAL","DALUPAN","Dengue","11","23"
"11","DAVAO OCCIDENTAL","KINANGA","Dengue","7","23"
"11","DAVAO OCCIDENTAL","LAWA (POB.)","Dengue","11","23"
"11","DAVAO OCCIDENTAL","NUEVA VILLA","Dengue","4","23"
"11","DAVAO OCCIDENTAL","TALAGUTONG (POB.)","Dengue","3","23"
"11","DAVAO OCCIDENTAL","DEMOLOC","Dengue","3","23"
"11","DAVAO OCCIDENTAL","LITTLE BAGUIO","Dengue","3","23"
"11","DAVAO OCCIDENTAL","POBLACION","Dengue","23","23"
"11","DAVAO ORIENTAL","SIBAJAY","Dengue","5","23"
"11","DAVAO ORIENTAL","CABUAYA","Dengue","3","23"
"11","DAVAO ORIENTAL","CENTRAL (POB.)","Dengue","5","23"
"11","DAVAO ORIENTAL","SAINZ","Dengue","3","23"
"11","DAVAO ORIENTAL","MONSERRAT","Dengue","3","23"
"11","DAVAO ORIENTAL","BAGUMBAYAN","Dengue","3","23"
"11","DAVAO ORIENTAL","POBLACION","Dengue","3","23"
