"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION VI (WESTERN VISAYAS)","AKLAN","ROSAL","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","GUINATU-AN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","CAYANGWAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","BALUSBUS","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","CATICLAN","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","CUBAY SUR","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","BULABUD","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","CABAYUGAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","OSMAN","Hand, Foot, and Mouth Disease","7","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","ROSARIO","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","SAN RAMON","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","AKLAN","JALAS","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BUTUAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CONCEPCION","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION","Hand, Foot, and Mouth Disease","6","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BANAWON","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BONGBONGAN III","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CASALNGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGBICAL","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","INGWAN-BATANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","LA PAZ","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","PIAPI I","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION 2","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION 5","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","PAJO","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","UNION","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 1","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA-DALIPE","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MADRANGCA","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN PEDRO","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","ANINGALAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BALADJAY","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BUGO","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BULAN-BULAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CARAWISAN I","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","GENERAL LUNA","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGUIRINDON","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","LA UNION","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MARAGUBDUB","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","NAGBANGI I","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","NAGBANGI II","Hand, Foot, and Mouth Disease","9","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","OSORIO I","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","OSORIO II","Hand, Foot, and Mouth Disease","13","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION","Hand, Foot, and Mouth Disease","7","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SINUNDOLAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","TUBUDAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","VILVAR","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","WALKER","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","ARAS-ASAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","DISTRICT III","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","ILABAS","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SIDO","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGCALAWAGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGTUGAS","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MASAYO","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BINANOGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","LUBLUB","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","BANICA","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","LANOT","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","LIBAS","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","MILAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","PANGABUAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","CAIDQUID","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","PANGPANG SUR","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","BILAO","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CAPIZ","PINAMALATICAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","AIRPORT","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","OBRERO-LAPUZ","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","QUINTIN SALAS","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","WEST HABOG-HABOG","Hand, Foot, and Mouth Disease","5","23"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","YULO DRIVE","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","SO-OC","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","GUIMARAS","TASTASAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","GUIMARAS","GABAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","TALABA","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","BALANTI-AN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","ILAUD POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","JALAUD","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","PALACIAWAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","SO-OL","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","DE LA PEÑA","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","LA FORTUNA","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","POBLACION","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","BINON-AN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","PASAYAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","QUINAGARINGAN GRANDE","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","TALONGONAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","TUBOD","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","BOTLOG","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","LO-ONG","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","POLOPINA","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","PD MONFORT SOUTH","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","PANGILIHAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","LUMANAY","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","PAJO","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","AGPIPILI","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","NAGSULANG","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","VELASCO","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","JAMABALUD","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","NAGA","Hand, Foot, and Mouth Disease","4","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","LAWIGAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","SAN ANDRES","Hand, Foot, and Mouth Disease","2","23"
"REGION VI (WESTERN VISAYAS)","ILOILO","SAMBAG","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","BOHOL","CABANGAHAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","BOHOL","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","BUANOY","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","NANGKA","Hand, Foot, and Mouth Disease","4","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","TICAD","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","ODLOT","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","IBABAO","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","GUIWANON","Hand, Foot, and Mouth Disease","3","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","UPPER POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CEBU","TAJAO","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","AGUS","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","BARING","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","LOOC","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MACTAN","Hand, Foot, and Mouth Disease","5","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","PUSOK","Hand, Foot, and Mouth Disease","3","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","SABANG","Hand, Foot, and Mouth Disease","5","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","SAN VICENTE","Hand, Foot, and Mouth Disease","2","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","SANTA ROSA","Hand, Foot, and Mouth Disease","6","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","TALIMA","Hand, Foot, and Mouth Disease","7","23"
"REGION VII (CENTRAL VISAYAS)","CITY OF MANDAUE","CANDUMAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","TABOC","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","BARANGAY 12","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","SANTO NIÑO","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","POBLACION BARANGAY 1","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","SULANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","MABUHAY","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POBLACION DISTRICT I","Hand, Foot, and Mouth Disease","4","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","TAGADTARAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","CABACUNGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","HIBUCAWAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","CAMPIN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POLAHONGON","Hand, Foot, and Mouth Disease","4","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","UNION","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","PUERTO BELLO","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","COGON COMBADO","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LINAO","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","CAPIÑAHAN","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","BAHAY","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LIBTONG","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","MALBOG","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","TELEGRAFO","Hand, Foot, and Mouth Disease","4","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","BANAWANG","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","LEYTE","SAN VICENTE","Hand, Foot, and Mouth Disease","7","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","LIBAS","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","LIBERTAD","Hand, Foot, and Mouth Disease","4","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","SAN MIGUEL","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","IMELDA","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","MANRAYA","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","ALEGRIA","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BALITE","Hand, Foot, and Mouth Disease","4","23"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","SAN ROQUE","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","MABUHAY","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","CANTICUM","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POLANGI","Hand, Foot, and Mouth Disease","3","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","GUIN-ON","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LOOC","Hand, Foot, and Mouth Disease","7","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","TABAWAN","Hand, Foot, and Mouth Disease","6","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","VILLAHERMOSA","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","SOCORRO","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LAGUNDI","Hand, Foot, and Mouth Disease","4","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BAGACAY","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","IQUIRAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LUCOB-LUCOB","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 1","Hand, Foot, and Mouth Disease","5","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 2","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 3","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","YANGTA","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","CONSOLABAO","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BARANGAY NO. 8","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","PABANOG","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","PATAG","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BUNGLIW","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LINCORO","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SAMAR","SANTO NIÑO","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","HIMAYANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","LUGSONGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","PANCHO VILLA","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","BAGONTAAS","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","LUMBO","Hand, Foot, and Mouth Disease","3","23"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","DOLOGON","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","SAN ROQUE","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","TUGOP","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","CAMIGUIN","MAINIT","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","CITY OF CAGAYAN DE ORO","BULUA","Hand, Foot, and Mouth Disease","3","23"
"REGION X (NORTHERN MINDANAO)","CITY OF CAGAYAN DE ORO","LUMBIA","Hand, Foot, and Mouth Disease","4","23"
"REGION X (NORTHERN MINDANAO)","CITY OF ILIGAN","MARIA CRISTINA","Hand, Foot, and Mouth Disease","3","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","BUTADON","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","MAGOONG","Hand, Foot, and Mouth Disease","5","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","BANGCO","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","SOMIORANG","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","BALINTAD","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","OLD POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","TAMBO","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","LIANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","PANTAR EAST","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","BANISILON","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","PANALSALAN","Hand, Foot, and Mouth Disease","3","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","BITIBUT","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","MOLUGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","POBLACION","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","IGPIT","Hand, Foot, and Mouth Disease","2","23"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","INOBULAN","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","BINUANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","CABINUANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","CABINUANGAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","BONGBONG","Hand, Foot, and Mouth Disease","4","23"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","DUJALI","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TANGLAW","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TUBOD","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TAGBAY","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TIBAL-OG","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","LA UNION","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","BULACAN","Hand, Foot, and Mouth Disease","4","23"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","MELILIA","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","PARAME","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","CENTRAL","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","MATIAO","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","BAGUMBAYAN","Hand, Foot, and Mouth Disease","3","23"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","LANGKA","Hand, Foot, and Mouth Disease","2","23"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","SAN ISIDRO","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","CITY OF GENERAL SANTOS","SAN ISIDRO","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","COTABATO","PINAMULAAN","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","COTABATO","F. CAJELO","Hand, Foot, and Mouth Disease","2","23"
"REGION XII (SOCCSKSARGEN)","COTABATO","LAMPAGANG","Hand, Foot, and Mouth Disease","3","23"
