"Region","PHI","Barangay","Disease","No. of Cases","MW"
"3","ZAMBALES","BALOGANON","Dengue","3","18"
"5","CAMARINES SUR","GODOFREDO REYES SR. (CATABANGAN CROSSING)","Dengue","3","18"
"6","AKLAN","ONDOY","Dengue","3","18"
"6","AKLAN","CATICLAN","Dengue","4","18"
"6","ANTIQUE","LISUB","Dengue","3","18"
"6","ANTIQUE","PALMA","Dengue","3","18"
"6","ANTIQUE","IGBALANGAO","Dengue","5","18"
"6","ANTIQUE","SEMIRARA","Dengue","3","18"
"6","ANTIQUE","SAN LUIS","Dengue","3","18"
"6","ANTIQUE","PIAPI I","Dengue","4","18"
"6","ANTIQUE","CASIT-AN","Dengue","6","18"
"6","ANTIQUE","LINDERO","Dengue","7","18"
"6","ANTIQUE","BADIANG","Dengue","4","18"
"6","ANTIQUE","MAGCALON","Dengue","3","18"
"6","ANTIQUE","ABIERA","Dengue","7","18"
"6","ANTIQUE","ARAS-ASAN","Dengue","4","18"
"6","ANTIQUE","BACALAN","Dengue","4","18"
"6","ANTIQUE","IDIO","Dengue","4","18"
"6","ANTIQUE","POBLACION","Dengue","4","18"
"6","ANTIQUE","DISTRICT III (POB.)","Dengue","5","18"
"6","ANTIQUE","IGDAGMAY","Dengue","3","18"
"6","ANTIQUE","LACARON","Dengue","3","18"
"6","ANTIQUE","PIS-ANAN","Dengue","5","18"
"6","ANTIQUE","VILLAHERMOSA","Dengue","3","18"
"6","ANTIQUE","SAN FRANCISCO NORTE","Dengue","6","18"
"6","ANTIQUE","ABACA","Dengue","3","18"
"6","ANTIQUE","IGLINAB","Dengue","3","18"
"6","ANTIQUE","PANDANAN","Dengue","3","18"
"6","ANTIQUE","TAKAS (POB.)","Dengue","14","18"
"6","ANTIQUE","UBOS (POB.)","Dengue","3","18"
"6","CAPIZ","MANIBAD","Dengue","4","18"
"6","GUIMARAS","SANTA TERESA","Dengue","4","18"
"6","GUIMARAS","MAGAMAY","Dengue","3","18"
"6","GUIMARAS","SUCLARAN","Dengue","5","18"
"6","ILOILO","POBLACION","Dengue","5","18"
"6","ILOILO","POBLACION DELGADO","Dengue","3","18"
"6","ILOILO","KINAGDAN","Dengue","3","18"
"6","ILOILO","BOTONG","Dengue","3","18"
"6","ILOILO","CANSILAYAN","Dengue","7","18"
"6","ILOILO","SAN ANTONIO","Dengue","3","18"
"6","ILOILO","SAN ANDRES","Dengue","5","18"
"7","BOHOL","LUBANG","Dengue","3","18"
"7","BOHOL","DANAO","Dengue","3","18"
"7","BOHOL","AGUINING","Dengue","3","18"
"7","BOHOL","SAN ISIDRO","Dengue","4","18"
"7","BOHOL","SAN JOSE","Dengue","3","18"
"7","BOHOL","CAWAYANAN","Dengue","7","18"
"7","BOHOL","MAUBO","Dengue","3","18"
"7","CEBU","CADARUHAN","Dengue","3","18"
"7","CEBU","DUMLOG","Dengue","3","18"
"7","CEBU","JACLUPAN","Dengue","5","18"
"7","CEBU","MOHON","Dengue","4","18"
"7","CEBU","POBLACION","Dengue","3","18"
"7","CEBU","SABANG","Dengue","3","18"
"7","CEBU","TAYUD","Dengue","4","18"
"7","CEBU","MAÑO","Dengue","4","18"
"7","CEBU CITY","BASAK SAN NICOLAS","Dengue","7","18"
"7","CEBU CITY","CAMPUTHAW (POB.)","Dengue","5","18"
"7","CEBU CITY","GUADALUPE","Dengue","4","18"
"7","CEBU CITY","LABANGON","Dengue","5","18"
"7","CEBU CITY","LAHUG (POB.)","Dengue","4","18"
"7","CEBU CITY","MABOLO","Dengue","5","18"
"7","LAPU-LAPU CITY (OPON)","AGUS","Dengue","3","18"
"7","LAPU-LAPU CITY (OPON)","BABAG","Dengue","3","18"
"7","LAPU-LAPU CITY (OPON)","BASAK","Dengue","5","18"
"7","LAPU-LAPU CITY (OPON)","GUN-OB","Dengue","4","18"
"7","LAPU-LAPU CITY (OPON)","MACTAN","Dengue","3","18"
"7","MANDAUE CITY","BANILAD","Dengue","4","18"
"7","MANDAUE CITY","CUBACUB","Dengue","3","18"
"7","MANDAUE CITY","PAKNA-AN","Dengue","3","18"
"8","LEYTE","TABOK","Dengue","3","18"
"8","NORTHERN SAMAR","KINABRANAN ZONE II (POB.)","Dengue","3","18"
"8","SAMAR (WESTERN SAMAR)","TRINIDAD","Dengue","3","18"
"9","CITY OF ISABELA","AGUADA","Dengue","4","18"
"9","CITY OF ISABELA","BALATANAY","Dengue","3","18"
"9","CITY OF ISABELA","BINUANGAN","Dengue","3","18"
"9","CITY OF ISABELA","CARBON","Dengue","3","18"
"9","CITY OF ISABELA","DIKI","Dengue","3","18"
"9","CITY OF ISABELA","LANOTE","Dengue","5","18"
"9","CITY OF ISABELA","MENZI","Dengue","4","18"
"9","CITY OF ISABELA","SAN RAFAEL","Dengue","5","18"
"9","CITY OF ISABELA","SUMAGDANG","Dengue","5","18"
"9","CITY OF ISABELA","TAMPALAN","Dengue","3","18"
"9","ZAMBOANGA CITY","ARENA BLANCO","Dengue","3","18"
"9","ZAMBOANGA CITY","CALARIAN","Dengue","3","18"
"9","ZAMBOANGA CITY","KASANYANGAN","Dengue","4","18"
"9","ZAMBOANGA CITY","LABUAN","Dengue","3","18"
"9","ZAMBOANGA CITY","MAMPANG","Dengue","5","18"
"9","ZAMBOANGA CITY","SAN ROQUE","Dengue","4","18"
"9","ZAMBOANGA CITY","SANTA CATALINA","Dengue","6","18"
"9","ZAMBOANGA CITY","TALON-TALON","Dengue","4","18"
"9","ZAMBOANGA DEL NORTE","GALAS","Dengue","4","18"
"9","ZAMBOANGA DEL NORTE","LAWAGAN","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","CALUMANGGI","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","LOWER LANDING","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","UPPER LANDING","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","SECADE","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","DALAPANG","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","POBLACION (LAKEWOOD)","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","5","18"
"9","ZAMBOANGA DEL SUR","MANGUILES","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","7","18"
"9","ZAMBOANGA DEL SUR","BALANGASAN (POB.)","Dengue","5","18"
"9","ZAMBOANGA DEL SUR","BANALE","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","DAO","Dengue","5","18"
"9","ZAMBOANGA DEL SUR","DUMAGOC","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","MANGA","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","SAN PEDRO (POB.)","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","SANTIAGO (POB.)","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","TIGUMA","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","TUBURAN (POB.)","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","TULAWAS","Dengue","4","18"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","PONGAPONG","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","POBLACION","Dengue","3","18"
"9","ZAMBOANGA DEL SUR","ABONG-ABONG","Dengue","4","18"
"9","ZAMBOANGA SIBUGAY","LAMBUYOGAN","Dengue","3","18"
"9","ZAMBOANGA SIBUGAY","PANDAN-PANDAN","Dengue","3","18"
"9","ZAMBOANGA SIBUGAY","POBLACION","Dengue","10","18"
"9","ZAMBOANGA SIBUGAY","POBLACION (TALUSAN)","Dengue","3","18"
"10","BUKIDNON","DAGAT-KIDAVAO","Dengue","4","18"
"10","BUKIDNON","LUROGAN","Dengue","3","18"
"10","BUKIDNON","MAILAG","Dengue","6","18"
"10","BUKIDNON","POBLACION","Dengue","11","18"
"10","BUKIDNON","SINAYAWAN","Dengue","4","18"
"10","BUKIDNON","TONGANTONGAN","Dengue","10","18"
"10","BUKIDNON","MALINAO","Dengue","3","18"
"10","BUKIDNON","NINOY AQUINO","Dengue","6","18"
"10","BUKIDNON","DAMILAG","Dengue","3","18"
"10","BUKIDNON","SANTIAGO","Dengue","3","18"
"10","BUKIDNON","DANGGAWAN","Dengue","4","18"
"10","BUKIDNON","DOLOGON","Dengue","8","18"
"10","CAGAYAN DE ORO CITY","BALULANG","Dengue","4","18"
"10","CAGAYAN DE ORO CITY","BUGO","Dengue","4","18"
"10","CAGAYAN DE ORO CITY","BULUA","Dengue","3","18"
"10","CAGAYAN DE ORO CITY","CARMEN","Dengue","7","18"
"10","CAGAYAN DE ORO CITY","GUSA","Dengue","4","18"
"10","CAGAYAN DE ORO CITY","LUMBIA","Dengue","6","18"
"10","CAGAYAN DE ORO CITY","MACABALAN","Dengue","3","18"
"10","ILIGAN CITY","BURU-UN","Dengue","3","18"
"10","ILIGAN CITY","LUINAB","Dengue","4","18"
"10","ILIGAN CITY","MAHAYHAY","Dengue","3","18"
"10","ILIGAN CITY","PALAO","Dengue","3","18"
"10","ILIGAN CITY","SAN ROQUE","Dengue","3","18"
"10","ILIGAN CITY","TUBOD","Dengue","9","18"
"10","LANAO DEL NORTE","BATOLACONGAN (BASAGAD)","Dengue","4","18"
"10","LANAO DEL NORTE","POBLACION WEST","Dengue","3","18"
"10","LANAO DEL NORTE","SAN VICENTE","Dengue","3","18"
"10","LANAO DEL NORTE","LIBERTAD","Dengue","3","18"
"10","LANAO DEL NORTE","TABIGUE","Dengue","3","18"
"10","LANAO DEL NORTE","MARANDING","Dengue","10","18"
"10","LANAO DEL NORTE","REBE","Dengue","7","18"
"10","LANAO DEL NORTE","SAPAD","Dengue","3","18"
"10","LANAO DEL NORTE","DANGULAAN","Dengue","7","18"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","18"
"10","LANAO DEL NORTE","CANIOGAN","Dengue","3","18"
"10","LANAO DEL NORTE","POBLACION","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","IBABAO","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","LILOAN","Dengue","5","18"
"10","MISAMIS OCCIDENTAL","MIALEN","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","POBLACION IV","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","MACABAYAO","Dengue","5","18"
"10","MISAMIS OCCIDENTAL","PALILAN","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","SANTA CRUZ (POB.)","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","SINARA BAJO","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","PUNTOD","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","TALIC","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","AGUADA (POB.)","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","BANADERO (POB.)","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","BAYBAY SAN ROQUE","Dengue","5","18"
"10","MISAMIS OCCIDENTAL","BAYBAY TRIUNFO","Dengue","5","18"
"10","MISAMIS OCCIDENTAL","CARMEN (MISAMIS ANNEX)","Dengue","7","18"
"10","MISAMIS OCCIDENTAL","DIGUAN","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","GANGO","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","KINUMAN NORTE","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","LABO","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","MANINGCOL","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","MOLICAY","Dengue","7","18"
"10","MISAMIS OCCIDENTAL","SAN ANTONIO","Dengue","5","18"
"10","MISAMIS OCCIDENTAL","TINAGO","Dengue","6","18"
"10","MISAMIS OCCIDENTAL","EASTERN LOOC","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","SOUTHERN POBLACION","Dengue","5","18"
"10","MISAMIS OCCIDENTAL","BITIBUT","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","COLUPAN BAJO","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","SINONOC","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","BARANGAY III- MARKET KALUBIAN (POB.)","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","GARANG","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","KIMAT","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","MALORO","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","MANTIC","Dengue","4","18"
"10","MISAMIS OCCIDENTAL","MIGCANAWAY","Dengue","7","18"
"10","MISAMIS OCCIDENTAL","SAN APOLINARIO","Dengue","3","18"
"10","MISAMIS OCCIDENTAL","SUMIRAP","Dengue","4","18"
"10","MISAMIS ORIENTAL","BOBONTUGAN","Dengue","3","18"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","3","18"
"10","MISAMIS ORIENTAL","CABUG","Dengue","3","18"
"10","MISAMIS ORIENTAL","POBLACION","Dengue","3","18"
"10","MISAMIS ORIENTAL","SALAY RIVER I","Dengue","3","18"
"10","MISAMIS ORIENTAL","CASINGLOT","Dengue","3","18"
"11","DAVAO CITY","ALEJANDRA NAVARRO (LASANG)","Dengue","3","18"
"11","DAVAO CITY","ALFONSO ANGLIONGTO SR.","Dengue","4","18"
"11","DAVAO CITY","BAGO GALLERA","Dengue","8","18"
"11","DAVAO CITY","BAGUIO (POB.)","Dengue","5","18"
"11","DAVAO CITY","BARANGAY 22-C (POB.)","Dengue","5","18"
"11","DAVAO CITY","BARANGAY 37-D (POB.)","Dengue","3","18"
"11","DAVAO CITY","BATO","Dengue","5","18"
"11","DAVAO CITY","BUCANA","Dengue","8","18"
"11","DAVAO CITY","BUHANGIN (POB.)","Dengue","11","18"
"11","DAVAO CITY","BUNAWAN (POB.)","Dengue","4","18"
"11","DAVAO CITY","CABANTIAN","Dengue","4","18"
"11","DAVAO CITY","CALINAN (POB.)","Dengue","6","18"
"11","DAVAO CITY","CATALUNAN GRANDE","Dengue","7","18"
"11","DAVAO CITY","CATALUNAN PEQUEÑO","Dengue","8","18"
"11","DAVAO CITY","DALIAO","Dengue","5","18"
"11","DAVAO CITY","ILANG","Dengue","5","18"
"11","DAVAO CITY","LANGUB","Dengue","3","18"
"11","DAVAO CITY","LUBOGAN","Dengue","7","18"
"11","DAVAO CITY","LUMIAD","Dengue","4","18"
"11","DAVAO CITY","MA-A","Dengue","3","18"
"11","DAVAO CITY","MALABOG","Dengue","4","18"
"11","DAVAO CITY","MALAGOS","Dengue","4","18"
"11","DAVAO CITY","MATINA CROSSING","Dengue","6","18"
"11","DAVAO CITY","MINTAL","Dengue","4","18"
"11","DAVAO CITY","PANACAN","Dengue","4","18"
"11","DAVAO CITY","SASA","Dengue","5","18"
"11","DAVAO CITY","TALOMO (POB.)","Dengue","8","18"
"11","DAVAO CITY","TIBUNGCO","Dengue","3","18"
"11","DAVAO CITY","TIGATTO","Dengue","3","18"
"11","DAVAO CITY","TORIL (POB.)","Dengue","8","18"
"11","DAVAO CITY","TUGBOK (POB.)","Dengue","3","18"
"11","DAVAO DE ORO","MANGAYON","Dengue","3","18"
"11","DAVAO DE ORO","MAPARAT","Dengue","3","18"
"11","DAVAO DE ORO","OSMEÑA","Dengue","3","18"
"11","DAVAO DE ORO","POBLACION","Dengue","14","18"
"11","DAVAO DE ORO","LAAC (POB.)","Dengue","3","18"
"11","DAVAO DE ORO","TAGNANAN (MAMPISING)","Dengue","3","18"
"11","DAVAO DE ORO","KINUBAN","Dengue","3","18"
"11","DAVAO DE ORO","POBLACION","Dengue","4","18"
"11","DAVAO DE ORO","BAWANI","Dengue","3","18"
"11","DAVAO DE ORO","SAWANGAN","Dengue","3","18"
"11","DAVAO DE ORO","POBLACION","Dengue","7","18"
"11","DAVAO DE ORO","MAINIT","Dengue","5","18"
"11","DAVAO DE ORO","KINGKING (POB.)","Dengue","18","18"
"11","DAVAO DEL NORTE","CAMBANOGOY (POB.)","Dengue","3","18"
"11","DAVAO DEL NORTE","MAGATOS","Dengue","3","18"
"11","DAVAO DEL NORTE","NAPUNGAS","Dengue","3","18"
"11","DAVAO DEL NORTE","DUJALI","Dengue","7","18"
