"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION VI (WESTERN VISAYAS)","AKLAN","TABAYON","Hand, Foot, and Mouth Disease","5","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","AMBOLONG","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALEGRIA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","TIGUM","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","ONDOY","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","SAN ISIDRO","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","BACHAW NORTE","Hand, Foot, and Mouth Disease","5","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","BUSWANG NEW","Hand, Foot, and Mouth Disease","5","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","LINABUAN NORTE","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","MOBO","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","23","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","CARUGDOG","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","STA. CRUZ BIGA-A","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","ORTEGA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","PINONOY","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","CATICLAN","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","SAN RAMON","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","NAGUSTAN","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALBASAN","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALIPUTOS","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","BULWANG","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","JOYAO-JOYAO","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","LAGUINBANUA EAST","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","AKLAN","BAYBAY","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SALVACION","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CALACJA I","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CALALA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","GUINTAS","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION 2","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 1","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 4","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 6","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BUGAROT","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CANSADAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA-DALIPE","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MADRANGCA","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MALAIBA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MAYBATO NORTE","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MAYBATO SUR","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MOJON","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN PEDRO","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","AGRICULA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BAGUMBAYAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BALADJAY","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGBANG","Hand, Foot, and Mouth Disease","6","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BUGO","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGUIRINDON","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MARAGUBDUB","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","OSORIO II","Hand, Foot, and Mouth Disease","9","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","TRINIDAD","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","VILVAR","Hand, Foot, and Mouth Disease","6","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","ABACA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","PACIENCIA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","CAPIZ","LIBAS","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","CAPIZ","AGAMBULONG","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","CAPIZ","BALAT-AN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","CAPIZ","POBLACION PROPER","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","CAPIZ","ROSARIO","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","CAPIZ","AGTATACAY SUR","Hand, Foot, and Mouth Disease","4","20"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","MANSAYA-LAPUZ","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","LINAYUAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","ACUIT","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","CABILAUAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","MARAGUIT","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","CAHIGON","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","LEGAYADA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","PAJO","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","AYABANG","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","LANG-OG","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","AGUSIPAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","BARANGAY ZONE VI","Hand, Foot, and Mouth Disease","3","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","DAGA","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","DORONG-AN","Hand, Foot, and Mouth Disease","2","20"
"REGION VI (WESTERN VISAYAS)","ILOILO","BALUD I","Hand, Foot, and Mouth Disease","3","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","BUANOY","Hand, Foot, and Mouth Disease","2","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","NANGKA","Hand, Foot, and Mouth Disease","2","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","BALUD","Hand, Foot, and Mouth Disease","3","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","POBLACION WARD IV","Hand, Foot, and Mouth Disease","3","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","CANSALO-AY","Hand, Foot, and Mouth Disease","2","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","PANDACAN","Hand, Foot, and Mouth Disease","3","20"
"REGION VII (CENTRAL VISAYAS)","CEBU","PUNOD","Hand, Foot, and Mouth Disease","2","20"
"REGION VII (CENTRAL VISAYAS)","CITY OF CEBU","LUZ","Hand, Foot, and Mouth Disease","2","20"
"REGION VII (CENTRAL VISAYAS)","CITY OF CEBU","SIRAO","Hand, Foot, and Mouth Disease","3","20"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","AGUS","Hand, Foot, and Mouth Disease","2","20"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","BASAK","Hand, Foot, and Mouth Disease","4","20"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","SANTA ROSA","Hand, Foot, and Mouth Disease","3","20"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","TALIMA","Hand, Foot, and Mouth Disease","5","20"
"REGION VIII (EASTERN VISAYAS)","BILIRAN","BURABOD","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","CAMPESAO","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","POBLACION BARANGAY 1","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","HOLY CHILD I","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POBLACION DISTRICT I","Hand, Foot, and Mouth Disease","5","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","ARADO","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","TOLOYAO","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","TINAGO","Hand, Foot, and Mouth Disease","5","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","CANBANTUG","Hand, Foot, and Mouth Disease","3","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","CAMPETIK","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LIBTONG","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","PATONG","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","LEYTE","TELEGRAFO","Hand, Foot, and Mouth Disease","4","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BAROBAYBAY","Hand, Foot, and Mouth Disease","3","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","SAN JUAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","SAN MIGUEL","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","MANRAYA","Hand, Foot, and Mouth Disease","4","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","PALANIT","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","SAN JUAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BALNASAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BANTAYAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","COROCONOG","Hand, Foot, and Mouth Disease","4","20"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","ZONE 1","Hand, Foot, and Mouth Disease","3","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","TINGIB","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","CANTICUM","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 13","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","SOCORRO","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","POBLACION 2","Hand, Foot, and Mouth Disease","4","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","UBO","Hand, Foot, and Mouth Disease","3","20"
"REGION VIII (EASTERN VISAYAS)","SAMAR","VILLAHERMOSA","Hand, Foot, and Mouth Disease","5","20"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","TAA","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","HIMAYANGAN","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","CONCEPCION","Hand, Foot, and Mouth Disease","2","20"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","MAANYAG","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","IMBATUG","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","OSMEÑA","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","SAN ROQUE","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","BACUSANON","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","CITY OF CAGAYAN DE ORO","PIGSAG-AN","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","CITY OF ILIGAN","MARIA CRISTINA","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","CITY OF ILIGAN","TAMBACAN","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","CITY OF ILIGAN","VILLA VERDE","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","LANIPAO","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","PANTAR EAST","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","UPPER POTONGAN","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","POBLACION","Hand, Foot, and Mouth Disease","2","20"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","SOUTH POBLACION","Hand, Foot, and Mouth Disease","3","20"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","BUCANA","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","LUBOGAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","TALOMO","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","6","20"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","KILAGDING","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","ISING","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","PEÑAPLATA","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TAMBO","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","GUPITAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","COGON","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","LA UNION","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","BAYBAY","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","BULACAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","KATIPUNAN","Hand, Foot, and Mouth Disease","6","20"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","2","20"
"REGION XI (DAVAO REGION)","DAVAO ORIENTAL","CENTRAL","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","COTABATO","DATU AGOD","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","COTABATO","LUHONG","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","COTABATO","MALIBATUAN","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","COTABATO","BENOLIGAN","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","COTABATO","SALVACION","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","BAGACAY","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","KAWAS","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","MARIBULAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","POBLACION","Hand, Foot, and Mouth Disease","8","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","SPRING","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","TINOTO","Hand, Foot, and Mouth Disease","4","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","PINOL","Hand, Foot, and Mouth Disease","4","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","UPO","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SARANGANI","LUN PADIDU","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","BENITEZ","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","EL NONOK","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","KUSAN","Hand, Foot, and Mouth Disease","5","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","LIWANAY","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","REYES","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","CONCEPCION","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","ESPERANZA","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","MAGSAYSAY","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","NEW PANGASINAN","Hand, Foot, and Mouth Disease","3","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN ROQUE","Hand, Foot, and Mouth Disease","6","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SANTA CRUZ","Hand, Foot, and Mouth Disease","5","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","SAN JOSE","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SOUTH COTABATO","LUNEN","Hand, Foot, and Mouth Disease","2","20"
"REGION XII (SOCCSKSARGEN)","SULTAN KUDARAT","KALAWAG III","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","AGUSAN DEL NORTE","MAT-I","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","SAN TEODORO","Hand, Foot, and Mouth Disease","3","20"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","ALEGRIA","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","HUBANG","Hand, Foot, and Mouth Disease","5","20"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","4","20"
"REGION XIII (CARAGA)","AGUSAN DEL SUR","KAUSWAGAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","CITY OF BUTUAN","MAGUINDA","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","CITY OF BUTUAN","OBRERO POB.","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","DINAGAT ISLANDS","POBLACION","Hand, Foot, and Mouth Disease","3","20"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","6","20"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","BALIBAYON","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","MABINI","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","SURIGAO DEL NORTE","SAN ROQUE","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","MANGAGOY","Hand, Foot, and Mouth Disease","17","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","8","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN FERNANDO","Hand, Foot, and Mouth Disease","4","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","SAN ISIDRO","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TABON","Hand, Foot, and Mouth Disease","10","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","ANIBONGAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","TAGPOPORAN","Hand, Foot, and Mouth Disease","2","20"
"REGION XIII (CARAGA)","SURIGAO DEL SUR","DOÑA CARMEN","Hand, Foot, and Mouth Disease","2","20"
