"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION IV-A (CALABARZON)","CAVITE","MILAGROSA","Hand, Foot, and Mouth Disease","4","17"
"REGION IV-A (CALABARZON)","CAVITE","SAN FRANCISCO","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","CAVITE","ALDIANO OLAES","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","CAVITE","MAHABANGKAHOY CERCA","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","CAVITE","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","CAVITE","PUTING KAHOY","Hand, Foot, and Mouth Disease","4","17"
"REGION IV-A (CALABARZON)","LAGUNA","SANTO TOMAS","Hand, Foot, and Mouth Disease","5","17"
"REGION IV-A (CALABARZON)","LAGUNA","TUBIGAN","Hand, Foot, and Mouth Disease","4","17"
"REGION IV-A (CALABARZON)","LAGUNA","BANAYBANAY","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","LAGUNA","MARINIG","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","CHRYSANTHEMUM","Hand, Foot, and Mouth Disease","4","17"
"REGION IV-A (CALABARZON)","LAGUNA","LARAM","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","SAN VICENTE","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","BALIBAGO","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","CAINGIN","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","LAGUNA","DILA","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","LAGUNA","POOC","Hand, Foot, and Mouth Disease","4","17"
"REGION IV-A (CALABARZON)","LAGUNA","PULONG SANTA CRUZ","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","BATUHAN","Hand, Foot, and Mouth Disease","9","17"
"REGION IV-A (CALABARZON)","LAGUNA","KANLURANG BUKAL","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","MAYONDON","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","LAGUNA","SAN BUENAVENTURA","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","NANGUMA","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","SALASAD","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","TIPUNAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","MAGDAPIO","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","LAGUNA","TAFT","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","LAGUNA","BAGUMBAYAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","LALO","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","POTOL","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","QUEZON","CALIMPAK","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","QUEZON","INALUSAN","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","QUEZON","SANTO NIÑO IBABA","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","QUEZON","BASIAO","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","HINGUIWIN","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","SIPA","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","BAGONG SILANG POB.","Hand, Foot, and Mouth Disease","6","17"
"REGION IV-A (CALABARZON)","QUEZON","PINAGTUBIGAN ESTE","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","KILOLORAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","MALAPAD","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","QUEZON","MARAGONDON","Hand, Foot, and Mouth Disease","3","17"
"REGION IV-A (CALABARZON)","QUEZON","PANDAN","Hand, Foot, and Mouth Disease","4","17"
"REGION IV-A (CALABARZON)","QUEZON","MALIGAYA","Hand, Foot, and Mouth Disease","2","17"
"REGION IV-A (CALABARZON)","QUEZON","SAN JUAN","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","BINUANGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","SAN RAFAEL","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","SUNRISE VILLAGE","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","TABIAWAN","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","TABUK","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","BOLONG","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","GUIWAN","Hand, Foot, and Mouth Disease","4","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","MANICAHAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","PATALON","Hand, Foot, and Mouth Disease","4","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","SAN ROQUE","Hand, Foot, and Mouth Disease","4","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","SINUNOC","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","TETUAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","TUGBUNGAN","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","BALUNO","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","PANGANURAN","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","POBLACION BAJO","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LUCOBAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","PROPER DIMAYA","Hand, Foot, and Mouth Disease","4","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","10","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","CULO","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LOWER PANIKI-AN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","MANILAN","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","NAVALAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","PANDUMA SENIOR","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SAN CARLOS","Hand, Foot, and Mouth Disease","4","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SANTO NIÑO","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","TAGULO","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","ILISAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","7","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","TACKLING","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","KULAMBUGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BANGCO","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","DALANGIN MUSLIM","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","KITABOG","Hand, Foot, and Mouth Disease","5","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","NAMNAMA","Hand, Foot, and Mouth Disease","3","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","PALOMOC","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","15","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BALURAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","LOWER TUNGAWAN","Hand, Foot, and Mouth Disease","2","17"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","TIGBANUANG","Hand, Foot, and Mouth Disease","6","17"
"REGION V (BICOL REGION)","CAMARINES SUR","SAN JUAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","NAPTI","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","AGDUGAYAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","BACHAW NORTE","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","BAGTO","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","CARUGDOG","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","PINONOY","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","PANINGAYAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","LASERNA","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","NAGUSTAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","MABILO","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALBASAN","Hand, Foot, and Mouth Disease","11","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALIPUTOS","Hand, Foot, and Mouth Disease","7","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","BUBOG","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","BULWANG","Hand, Foot, and Mouth Disease","7","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","CAMANCI SUR","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","DONGON EAST","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","JOYAO-JOYAO","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","BAYBAY","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","AKLAN","PANAYAKAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BONGBONGAN I-II","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CARIDAD","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","GOV. EVELIO B. JAVIER","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","GUINTAS","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MALANDOG","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION 2","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SANTA FE","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BADIANG","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 1","Hand, Foot, and Mouth Disease","5","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 4","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 8","Hand, Foot, and Mouth Disease","7","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARIRI","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CANSADAN","Hand, Foot, and Mouth Disease","12","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA-DALIPE","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGBONGLO","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","INABASAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MADRANGCA","Hand, Foot, and Mouth Disease","9","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MALAIBA","Hand, Foot, and Mouth Disease","5","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MAYBATO NORTE","Hand, Foot, and Mouth Disease","6","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MAYBATO SUR","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN ANGEL","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","AGRICULA","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BALADJAY","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGBANG","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","NAGBANGI I","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","ABACA","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGDANLOG","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","PACIENCIA","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION NORTE","Hand, Foot, and Mouth Disease","7","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","POBLACION V","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","AGTAMBI","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","DUYOC","Hand, Foot, and Mouth Disease","4","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","BALAT-AN","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","MARALAG","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","NATIVIDAD","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","CAPIZ","DAMAYAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","CALAPARAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","MANSAYA-LAPUZ","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","MAMHUT NORTE","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","POBLACION NORTE","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","CABILAUAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","LAGUBANG","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","TIWI","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","AQUINO NOBLEZA EAST","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","TUBURAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","IGBANGCAL","Hand, Foot, and Mouth Disease","3","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","ARIPDIP","Hand, Foot, and Mouth Disease","2","17"
"REGION VI (WESTERN VISAYAS)","ILOILO","DAWIS NORTE","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","BOHOL","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","BOHOL","LOBGOB","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","GUADALUPE","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","BANHIGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","PONDOL","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","MANTALONGON","Hand, Foot, and Mouth Disease","5","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","BIASONG","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","DON ANDRES SORIANO","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","JUGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","TAYUD","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","JUBAY","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","ARMEÑA","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","MONTAÑEZA","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","BASAK","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CEBU","PITALO","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF CEBU","LUZ","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","AGUS","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","BABAG","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","BASAK","Hand, Foot, and Mouth Disease","5","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","CANJULAO","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","GUN-OB","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MACTAN","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MARIBAGO","Hand, Foot, and Mouth Disease","2","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MARIGONDON","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","PAJO","Hand, Foot, and Mouth Disease","3","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","PUSOK","Hand, Foot, and Mouth Disease","8","17"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","TALIMA","Hand, Foot, and Mouth Disease","3","17"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","POBLACION BARANGAY 1","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","POBLACION WARD 7","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LARAY","Hand, Foot, and Mouth Disease","7","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","GOV. E. JARO","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","STA. MESA POB.","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POBLACION","Hand, Foot, and Mouth Disease","5","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","CANBANTUG","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LIBAS","Hand, Foot, and Mouth Disease","4","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","SAN JOSE","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","MALBOG","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","LEYTE","SAN ROQUE","Hand, Foot, and Mouth Disease","3","17"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BAROBAYBAY","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BANTAYAN","Hand, Foot, and Mouth Disease","3","17"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","COROCONOG","Hand, Foot, and Mouth Disease","3","17"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","ZONE 1","Hand, Foot, and Mouth Disease","3","17"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","ZONE 5","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BUENAVISTA II","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","SAMAR","PUHAGAN","Hand, Foot, and Mouth Disease","6","17"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BASUD","Hand, Foot, and Mouth Disease","5","17"
"REGION VIII (EASTERN VISAYAS)","SAMAR","ILIJAN","Hand, Foot, and Mouth Disease","4","17"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LABANGBAYBAY","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","BUENAVISTA","Hand, Foot, and Mouth Disease","3","17"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","SAN RAMON","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","CAWAYAN","Hand, Foot, and Mouth Disease","2","17"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","NAHAONG","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","SAN ROQUE","Hand, Foot, and Mouth Disease","3","17"
"REGION X (NORTHERN MINDANAO)","CAMIGUIN","TAGDO","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","CITY OF ILIGAN","MARIA CRISTINA","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","CANIANGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","MAQUILAO","Hand, Foot, and Mouth Disease","4","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","CAPULE","Hand, Foot, and Mouth Disease","4","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","6","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","SOSO-ON","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","UPPER POTONGAN","Hand, Foot, and Mouth Disease","2","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","POBLACION","Hand, Foot, and Mouth Disease","5","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CALANGAHAN","Hand, Foot, and Mouth Disease","3","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CABALANTIAN","Hand, Foot, and Mouth Disease","3","17"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","SUGBONGCOGON","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","MARILOG","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","GABI","Hand, Foot, and Mouth Disease","2","17"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","3","17"
