"Region","PHI","Barangay","Disease","No. of Cases","MW"
"REGION IV-A (CALABARZON)","CAVITE","BANCAL","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","CAVITE","BARANGAY 1","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","CAVITE","LANTIC","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","CAVITE","MABUHAY","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","CAVITE","MADUYA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","CAVITE","MILAGROSA","Hand, Foot, and Mouth Disease","4","16"
"REGION IV-A (CALABARZON)","CAVITE","SAN FRANCISCO","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","CAVITE","SAN JUAN II","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","CAVITE","ALDIANO OLAES","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","CAVITE","MAHABANGKAHOY CERCA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","CAVITE","PUTING KAHOY","Hand, Foot, and Mouth Disease","5","16"
"REGION IV-A (CALABARZON)","CAVITE","SANJA MAYOR","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","SANTO TOMAS","Hand, Foot, and Mouth Disease","8","16"
"REGION IV-A (CALABARZON)","LAGUNA","TUBIGAN","Hand, Foot, and Mouth Disease","4","16"
"REGION IV-A (CALABARZON)","LAGUNA","BANAYBANAY","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","MARINIG","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","NIUGAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","SALA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","CHRYSANTHEMUM","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","LANGGAM","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","LARAM","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","MAGSAYSAY","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","SAN VICENTE","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","CAINGIN","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","DILA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","LABAS","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","POOC","Hand, Foot, and Mouth Disease","11","16"
"REGION IV-A (CALABARZON)","LAGUNA","BATUHAN","Hand, Foot, and Mouth Disease","8","16"
"REGION IV-A (CALABARZON)","LAGUNA","BULIHAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","TUNHAC","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","KANLURANG BUKAL","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","NOVALICHES","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","MAYONDON","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","MAYTALANG I","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","WAWA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","NANGUMA","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","SAN ANTONIO","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","SALASAD","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","TIPUNAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","MAGDAPIO","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","LAGUNA","TAFT","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","LAGUNA","BAGUMBAYAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","CALUMPANG","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","ISABANG","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","LALO","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","LAWIGUE","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","PALALE IBABA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","POTOL","Hand, Foot, and Mouth Disease","7","16"
"REGION IV-A (CALABARZON)","QUEZON","WAKAS","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","CALIMPAK","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","GAPAS","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","SAN ROQUE","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","VILLA HIWASAYAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","SAN VICENTE","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","INALUSAN","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","SANTO NIÑO IBABA","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","BASIAO","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","HINGUIWIN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","SIPA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","BAGONG SILANG POB.","Hand, Foot, and Mouth Disease","6","16"
"REGION IV-A (CALABARZON)","QUEZON","PINAGTUBIGAN ESTE","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","KILOLORAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","MALAPAD","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","MARAGONDON","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","PANDAN","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","QUEZON","MALIGAYA","Hand, Foot, and Mouth Disease","2","16"
"REGION IV-A (CALABARZON)","QUEZON","SAN JUAN","Hand, Foot, and Mouth Disease","8","16"
"REGION IV-A (CALABARZON)","QUEZON","ANTIPOLO","Hand, Foot, and Mouth Disease","3","16"
"REGION IV-A (CALABARZON)","RIZAL","SPECIAL DISTRICT","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","LUKBUTON","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","SAN RAFAEL","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","SANTA BARBARA","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","SUMAGDANG","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ISABELA (NOT A PROVINCE)","TABIAWAN","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","CAMPO ISLAM","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","GUIWAN","Hand, Foot, and Mouth Disease","6","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","SAN ROQUE","Hand, Foot, and Mouth Disease","4","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","SINUNOC","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","TETUAN","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","TUGBUNGAN","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","CITY OF ZAMBOANGA","TUMAGA","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","PANGANURAN","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","BIAYON","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL NORTE","POBLACION BAJO","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LUCOBAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","PROPER DIMAYA","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","POBLACION","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","CULO","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","LACARAYAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SAN CARLOS","Hand, Foot, and Mouth Disease","4","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","SANTO NIÑO","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA DEL SUR","TAGULO","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","LA DICHA","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","TACKLING","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","GUINTOLAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BANGCO","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","DALANGIN MUSLIM","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","NAMNAMA","Hand, Foot, and Mouth Disease","3","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","POBLACION","Hand, Foot, and Mouth Disease","9","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","BALURAN","Hand, Foot, and Mouth Disease","2","16"
"REGION IX (ZAMBOANGA PENINSULA)","ZAMBOANGA SIBUGAY","TIGBANUANG","Hand, Foot, and Mouth Disease","6","16"
"REGION V (BICOL REGION)","CAMARINES SUR","SAN JUAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","NAPTI","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","NAISUD","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","ANDAGAW","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","BACHAW NORTE","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","BUSWANG NEW","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","CARUGDOG","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","PANINGAYAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","LASERNA","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","MABILO","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALBASAN","Hand, Foot, and Mouth Disease","11","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","ALIPUTOS","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","BUBOG","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","BULWANG","Hand, Foot, and Mouth Disease","7","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","CAMANCI SUR","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","DONGON EAST","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","JOYAO-JOYAO","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","BAYBAY","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","AKLAN","PANAYAKAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CARIDAD","Hand, Foot, and Mouth Disease","5","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA","Hand, Foot, and Mouth Disease","5","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","GOV. EVELIO B. JAVIER","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MALANDOG","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BAYBAY","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SANTA FE","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BADIANG","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 1","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARANGAY 8","Hand, Foot, and Mouth Disease","6","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","BARIRI","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","CANSADAN","Hand, Foot, and Mouth Disease","11","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","FUNDA-DALIPE","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGBONGLO","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","INABASAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MADRANGCA","Hand, Foot, and Mouth Disease","7","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MALAIBA","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MAYBATO NORTE","Hand, Foot, and Mouth Disease","5","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","MAYBATO SUR","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","SAN ANGEL","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","NAGBANGI I","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","TUBUDAN","Hand, Foot, and Mouth Disease","8","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","IGCADAC","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ANTIQUE","POBLACION NORTE","Hand, Foot, and Mouth Disease","6","16"
"REGION VI (WESTERN VISAYAS)","CAPIZ","AGTAMBI","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","CAPIZ","BALAT-AN","Hand, Foot, and Mouth Disease","4","16"
"REGION VI (WESTERN VISAYAS)","CAPIZ","MARALAG","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","CAPIZ","NATIVIDAD","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","CAPIZ","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","CALAPARAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","CITY OF ILOILO","LOBOC-LAPUZ","Hand, Foot, and Mouth Disease","5","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","TIWI","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","GUINTICGAN","Hand, Foot, and Mouth Disease","3","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","NALUMSAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","BACJAWAN NORTE","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","AQUINO NOBLEZA EAST","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","TUBURAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VI (WESTERN VISAYAS)","ILOILO","DAWIS NORTE","Hand, Foot, and Mouth Disease","3","16"
"REGION VII (CENTRAL VISAYAS)","BOHOL","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","BOHOL","LOBGOB","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","PONDOL","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","TUYAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","MOHON","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","JUBAY","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","ARMEÑA","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","MONTAÑEZA","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","PAKIGNE","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CEBU","PITALO","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF CEBU","TALAMBAN","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","AGUS","Hand, Foot, and Mouth Disease","3","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","BABAG","Hand, Foot, and Mouth Disease","5","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","BASAK","Hand, Foot, and Mouth Disease","7","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","CANJULAO","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","GUN-OB","Hand, Foot, and Mouth Disease","3","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MACTAN","Hand, Foot, and Mouth Disease","5","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MARIBAGO","Hand, Foot, and Mouth Disease","2","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","MARIGONDON","Hand, Foot, and Mouth Disease","3","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","PAJO","Hand, Foot, and Mouth Disease","4","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","PUSOK","Hand, Foot, and Mouth Disease","10","16"
"REGION VII (CENTRAL VISAYAS)","CITY OF LAPU-LAPU","TALIMA","Hand, Foot, and Mouth Disease","3","16"
"REGION VIII (EASTERN VISAYAS)","EASTERN SAMAR","POBLACION WARD 7","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LARAY","Hand, Foot, and Mouth Disease","7","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","GOV. E. JARO","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","BUENAVISTA","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","POBLACION","Hand, Foot, and Mouth Disease","4","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","LIBAS","Hand, Foot, and Mouth Disease","7","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","SAN JOSE","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","MALBOG","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","LEYTE","SAN ROQUE","Hand, Foot, and Mouth Disease","3","16"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","BANTAYAN","Hand, Foot, and Mouth Disease","5","16"
"REGION VIII (EASTERN VISAYAS)","NORTHERN SAMAR","ZONE 5","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","BUENAVISTA II","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","PUHAGAN","Hand, Foot, and Mouth Disease","6","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LABANGBAYBAY","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","SAN JOSE","Hand, Foot, and Mouth Disease","5","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","SUGOD","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","LAMINGAO","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","SAMAR","VILLAROSA POB.","Hand, Foot, and Mouth Disease","2","16"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","BUENAVISTA","Hand, Foot, and Mouth Disease","3","16"
"REGION VIII (EASTERN VISAYAS)","SOUTHERN LEYTE","SAN RAMON","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","BUKIDNON","LA ROXAS","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","CAMIGUIN","TAGDO","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","LANAO DEL NORTE","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","MAQUILAO","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","CAPULE","Hand, Foot, and Mouth Disease","3","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","POBLACION","Hand, Foot, and Mouth Disease","4","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS OCCIDENTAL","SOSO-ON","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","POBLACION","Hand, Foot, and Mouth Disease","4","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CALANGAHAN","Hand, Foot, and Mouth Disease","3","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","CABALANTIAN","Hand, Foot, and Mouth Disease","3","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","MAPUTI","Hand, Foot, and Mouth Disease","2","16"
"REGION X (NORTHERN MINDANAO)","MISAMIS ORIENTAL","SUGBONGCOGON","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","CABANTIAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","MARILOG","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","CITY OF DAVAO","TACUNAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","4","16"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","PANGIBIRAN","Hand, Foot, and Mouth Disease","3","16"
"REGION XI (DAVAO REGION)","DAVAO DE ORO","POBLACION","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","MAGATOS","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","CEBULANO","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","ISING","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","MAGSAYSAY","Hand, Foot, and Mouth Disease","3","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","TABA","Hand, Foot, and Mouth Disease","3","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","ANONANG","Hand, Foot, and Mouth Disease","12","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","KINAWITNON","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","MAMANGAN","Hand, Foot, and Mouth Disease","2","16"
"REGION XI (DAVAO REGION)","DAVAO DEL NORTE","SAWATA","Hand, Foot, and Mouth Disease","5","16"
"REGION XI (DAVAO REGION)","DAVAO DEL SUR","DOLO","Hand, Foot, and Mouth Disease","3","16"
